! --------------------------------------------------------------- !
!  ELCOM Temporal Boundary Condition file
!  Generated by ARMS
! !
! File was created from the following resources on 2015-06-24 06:07:10
! HEADER               BC     ARMS Address
! INFLOW               1     FCR Weir Inflow 1 Drain
! WTR_TEMP			   2     FCR Weir Inflow Temp 1 Drain
! SALINITY			   3     FCR Weir Inflow Salinity 1 Drain
! --------------------------------------------------------------- !
3 data sets
0 seconds between data
0         1        1            1
TIME	INFLOW	WTR_TEMP	SALINITY
2022027.3333	0.0101	-0.0585	0
2022027.3750	0.0123	-0.026125	0
2022027.4167	0.0137	-0.042625	0
2022027.4583	0.0145	-0.04475	0
2022027.5000	0.0143	-0.056125	0
2022027.5417	0.0131	-0.055625	0
2022027.5833	0.0089	-0.04925	0
2022027.6250	0.0057	0.009375	0
2022027.6667	0.0054	0.103875	0
2022027.7083	0.0056	0.134125	0
2022027.7500	0.0059	0.18875	0
2022027.7917	0.006	0.2235	0
2022027.8333	0.0061	0.19	0
2022027.8750	0.0063	0.140625	0
2022027.9167	0.0062	0.096875	0
2022027.9583	0.0061	0.0835	0
2022028.0000	0.0061	0.061375	0
2022028.0417	0.006	0.024375	0
2022028.0833	0.006	-0.001375	0
2022028.1250	0.0059	-0.0075	0
2022028.1667	0.0059	-0.005125	0
2022028.2083	0.006	-0.00925	0
2022028.2500	0.0059	-0.010375	0
2022028.2917	0.0058	-0.013625	0
2022028.3333	0.0059	-0.009875	0
2022028.3750	0.0058	-0.005	0
2022028.4167	0.0059	0.010375	0
2022028.4583	0.0058	0.03575	0
2022028.5000	0.0059	0.054125	0
2022028.5417	0.0059	0.10175	0
2022028.5833	0.0058	0.2395	0
2022028.6250	0.0057	0.437	0
2022028.6667	0.0057	0.646	0
2022028.7083	0.0057	0.924875	0
2022028.7500	0.0058	1.148375	0
2022028.7917	0.0059	1.0835	0
2022028.8333	0.0062	1.161125	0
2022028.8750	0.0064	1.13475	0
2022028.9167	0.0067	0.9665	0
2022028.9583	0.0067	0.9405	0
2022029.0000	0.0067	0.86325	0
2022029.0417	0.0067	0.739625	0
2022029.0833	0.0068	0.679875	0
2022029.1250	0.0066	0.485	0
2022029.1667	0.0068	0.16025	0
2022029.2083	0.0072	0.078	0
2022029.2500	0.0072	0.101	0
2022029.2917	0.0073	0.107625	0
2022029.3333	0.0069	0.115875	0
2022029.3750	0.0069	0.095625	0
2022029.4167	0.0066	0.039125	0
2022029.4583	0.0067	-0.025375	0
2022029.5000	0.0066	-0.00725	0
2022029.5417	0.0065	-0.051375	0
2022029.5833	0.0066	-0.073125	0
2022029.6250	0.0061	-0.094625	0
2022029.6667	0.0063	-0.045625	0
2022029.7083	0.0062	-0.076	0
2022029.7500	0.0064	-0.067375	0
2022029.7917	0.0061	-0.094625	0
2022029.8333	0.0063	-0.10175	0
2022029.8750	0.0063	-0.126	0
2022029.9167	0.0064	-0.156375	0
2022029.9583	0.0073	-0.11625	0
2022030.0000	0.0083	-0.049875	0
2022030.0417	0.0082	-0.099875	0
2022030.0833	0.0087	-0.09125	0
2022030.1250	0.0094	-0.08175	0
2022030.1667	0.01	-0.082125	0
2022030.2083	0.0107	-0.0715	0
2022030.2500	0.0116	-0.03125	0
2022030.2917	0.0118	-0.041875	0
2022030.3333	0.0127	-0.021125	0
2022030.3750	0.0136	-0.020125	0
2022030.4167	0.0145	-0.026125	0
2022030.4583	0.0158	0.00325	0
2022030.5000	0.0175	0.0235	0
2022030.5417	0.0192	0.0265	0
2022030.5833	0.0192	0.0305	0
2022030.6250	0.0167	0.043875	0
2022030.6667	0.0127	0.069	0
2022030.7083	0.0092	0.074125	0
2022030.7500	0.0075	0.080625	0
2022030.7917	0.0066	0.07825	0
2022030.8333	0.0063	0.08325	0
2022030.8750	0.0062	0.071375	0
2022030.9167	0.0061	0.0445	0
2022030.9583	0.0059	0.0365	0
2022031.0000	0.0057	0.011875	0
2022031.0417	0.0056	-0.0055	0
2022031.0833	0.0054	-0.018	0
2022031.1250	0.0053	-0.01575	0
2022031.1667	0.0054	-0.0495	0
2022031.2083	0.0054	-0.05375	0
2022031.2500	0.0056	-0.06525	0
2022031.2917	0.0057	-0.082875	0
2022031.3333	0.006	-0.0675	0
2022031.3750	0.0062	-0.065375	0
2022031.4167	0.0064	-0.0535	0
2022031.4583	0.0067	-0.042875	0
2022031.5000	0.0068	-0.02725	0
2022031.5417	0.0067	-0.015125	0
2022031.5833	0.0067	0.02225	0
2022031.6250	0.0065	0.04	0
2022031.6667	0.0063	0.071125	0
2022031.7083	0.006	0.086875	0
2022031.7500	0.0058	0.091125	0
2022031.7917	0.0058	0.09225	0
2022031.8333	0.0059	0.087625	0
2022031.8750	0.006	0.08225	0
2022031.9167	0.006	0.0605	0
2022031.9583	0.0059	0.035375	0
2022032.0000	0.0058	-0.00975	0
2022032.0417	0.0056	-0.0235	0
2022032.0833	0.0055	-0.042625	0
2022032.1250	0.0054	-0.05275	0
2022032.1667	0.0054	-0.054375	0
2022032.2083	0.0053	-0.055875	0
2022032.2500	0.0052	-0.055375	0
2022032.2917	0.0052	-0.022875	0
2022032.3333	0.0052	0.008625	0
2022032.3750	0.0052	0.028	0
2022032.4167	0.0052	0.028625	0
2022032.4583	0.0052	0.029	0
2022032.5000	0.0052	0.02925	0
2022032.5417	0.0054	0.03175	0
2022032.5833	0.0054	0.037625	0
2022032.6250	0.0054	0.07425	0
2022032.6667	0.0054	0.085	0
2022032.7083	0.0054	0.112125	0
2022032.7500	0.0055	0.145875	0
2022032.7917	0.0056	0.16025	0
2022032.8333	0.0056	0.166375	0
2022032.8750	0.0058	0.177875	0
2022032.9167	0.0058	0.173	0
2022032.9583	0.0058	0.24025	0
2022033.0000	0.0058	0.344375	0
2022033.0417	0.0057	0.3565	0
2022033.0833	0.0056	0.336375	0
